Date,Open,High,Low,Close
29/01 09:35,21554.5,21555.85,21525.65,21531.25
29/01 09:30,21546.3,21560.35,21528.9,21554.6
29/01 09:25,21509.55,21553.05,21509.55,21546.15
29/01 09:20,21476.75,21512.95,21475.2,21506.7
29/01 09:15,21433.1,21485.4,21429.6,21475.9
25/01 15:25,21376.55,21401.75,21367.4,21370.75
25/01 15:20,21352.65,21380.35,21352.65,21378.2
25/01 15:15,21343.05,21360.7,21339.45,21352.65
25/01 15:10,21347.4,21360,21335.05,21343.3
25/01 15:05,21321.45,21357.35,21321.45,21346.45
25/01 15:00,21266.4,21325.6,21266.4,21321.25
25/01 14:55,21273.55,21278.45,21263.3,21265.85
25/01 14:50,21266.5,21280.85,21261.45,21273.6
25/01 14:45,21257.4,21274.3,21257.1,21266.2
25/01 14:40,21258.7,21266.25,21249.45,21257.55
25/01 14:35,21274.7,21278.25,21259,21259
25/01 14:30,21277.35,21293.7,21268.25,21275.5
25/01 14:25,21268.6,21282.55,21266.65,21274.85
25/01 14:20,21270.1,21282.7,21267.35,21267.5
25/01 14:15,21279.1,21283.65,21262.1,21270.25
25/01 14:10,21294.35,21297,21278.85,21281.8
25/01 14:05,21296.75,21310.25,21287.45,21293
25/01 14:00,21295.95,21305.55,21290.35,21296.05
25/01 13:55,21288.75,21308.8,21282,21297.05
25/01 13:50,21297.45,21312.1,21289.65,21289.65
25/01 13:45,21276.2,21299.65,21276.2,21296.9
25/01 13:40,21271.2,21279.75,21269.3,21275.8
25/01 13:35,21273.95,21278.55,21268.8,21270.3
25/01 13:30,21267.6,21279.85,21257.8,21275.85
25/01 13:25,21277.95,21280.1,21264.05,21266.7
25/01 13:20,21287,21291.55,21276,21276
25/01 13:15,21285.7,21298.7,21278.8,21284.85
25/01 13:10,21267.75,21289.2,21266.35,21284.15
25/01 13:05,21276.7,21290.2,21264.75,21266.2
25/01 13:00,21260.9,21279.45,21254,21276.25
25/01 12:55,21279.85,21287.3,21257.7,21258.15
25/01 12:50,21289.75,21292.2,21276.55,21276.55
25/01 12:45,21288.45,21304.05,21280.5,21288.35
25/01 12:40,21300.6,21305.5,21279.1,21290.7
25/01 12:35,21287.2,21301.5,21285.1,21300.65
25/01 12:30,21289.15,21298.35,21276.8,21288.6
25/01 12:25,21279.7,21308.35,21278.7,21288.45
25/01 12:20,21281.45,21285.65,21267.45,21278.8
25/01 12:15,21297.55,21301.5,21274,21280.85
25/01 12:10,21293.45,21303.95,21285.6,21296.4
25/01 12:05,21300.55,21305.8,21285.85,21292.05
25/01 12:00,21303.6,21314.35,21292.2,21299.5
25/01 11:55,21298.3,21307.15,21279.75,21303.4
25/01 11:50,21318.25,21318.25,21288.4,21298.25
25/01 11:45,21351.95,21358.3,21314.55,21317.85
25/01 11:40,21346.85,21376.6,21346.85,21352.5
25/01 11:35,21290.25,21350.45,21282.85,21348.3
25/01 11:30,21298.4,21309.8,21287.4,21290.6
25/01 11:25,21303.05,21314.7,21285.7,21297.7
25/01 11:20,21290.1,21321.85,21289.1,21303
25/01 11:15,21266.2,21291.55,21258.75,21289.5
25/01 11:10,21261.95,21278.85,21258,21265.5
25/01 11:05,21255.7,21268,21254.3,21262.05
25/01 11:00,21258.4,21274.6,21247.05,21255.8
25/01 10:55,21273,21273.8,21254.15,21258.1
25/01 10:50,21297.65,21306.25,21272,21272.85
25/01 10:45,21308.25,21312.8,21291.15,21295.85
25/01 10:40,21313.1,21328.9,21291.55,21307.75
25/01 10:35,21306.1,21318.5,21295.85,21314.55
25/01 10:30,21317.45,21331.25,21303.4,21306.85
25/01 10:25,21295.5,21318.8,21290.5,21316.6
25/01 10:20,21326.9,21329.15,21287.45,21295.35
25/01 10:15,21368.45,21371.4,21323.9,21328.9
25/01 10:10,21364.25,21378.3,21356.45,21368.95
25/01 10:05,21375.1,21387.9,21361.7,21364.3
25/01 10:00,21373.85,21381.5,21364.1,21373.65
25/01 09:55,21360.55,21385.9,21355.05,21373.65
25/01 09:50,21398.8,21401.5,21357.9,21360.85
25/01 09:45,21384.95,21406.55,21366.6,21401.25
25/01 09:40,21398.45,21415.35,21381.1,21385.9
25/01 09:35,21391.65,21416,21389.65,21398.45
25/01 09:30,21438.5,21441.6,21391.8,21394.1
25/01 09:25,21375.95,21439.9,21372.05,21438
25/01 09:20,21411.5,21436.9,21372.95,21378.8
25/01 09:15,21454.6,21459,21398.25,21411.2
24/01 15:25,21468.75,21482.35,21460.7,21460.7
24/01 15:20,21477.8,21478.9,21468.1,21469.3
24/01 15:15,21455.7,21478.7,21454.55,21477.4
24/01 15:10,21438.55,21456.45,21436.4,21456.05
24/01 15:05,21428,21443.5,21428,21438.4
24/01 15:00,21435.75,21460.05,21404.1,21429.1
24/01 14:55,21426.3,21439.9,21417.4,21436
24/01 14:50,21410.65,21427.1,21410.6,21427.1
24/01 14:45,21430,21430.4,21393.3,21411
24/01 14:40,21395.45,21429.95,21393.05,21429.95
24/01 14:35,21385.5,21397.05,21382.25,21395.35
24/01 14:30,21369.35,21387.65,21366,21385.45
24/01 14:25,21356.9,21372.4,21346.85,21369.8
24/01 14:20,21344.95,21360.65,21344.45,21358.75
24/01 14:15,21340.6,21351.45,21325.25,21345.5
24/01 14:10,21329.45,21342.5,21309.45,21340.7
24/01 14:05,21338.05,21353.85,21327.05,21330.1
24/01 14:00,21301.35,21338.45,21301.35,21338.45
24/01 13:55,21300.1,21319.15,21294.4,21301.3
24/01 13:50,21301.15,21307.4,21292.1,21299.5
24/01 13:45,21299.75,21317.45,21299.55,21303.15
24/01 13:40,21302.45,21313.3,21291.85,21299.45
24/01 13:35,21292.95,21308.8,21290.75,21303.95
24/01 13:30,21301.85,21309.35,21286.55,21293.5
24/01 13:25,21304.85,21316.45,21298.7,21302.55
24/01 13:20,21328.45,21337.15,21303.15,21305.25
24/01 13:15,21299.9,21334.8,21281.15,21329.9
24/01 13:10,21309.2,21319.35,21294.35,21300.85
24/01 13:05,21323.95,21333.25,21301.75,21310.1
24/01 13:00,21296.7,21333.5,21294.35,21324.6
24/01 12:55,21258.6,21298.55,21258.6,21297.3
24/01 12:50,21251.25,21281.25,21251.25,21258.2
24/01 12:45,21224.7,21257.7,21223.6,21252.25
24/01 12:40,21213.65,21237.95,21213.65,21225.4
24/01 12:35,21229.6,21236.8,21213.7,21213.7
24/01 12:30,21254.9,21258.2,21222.85,21226.65
24/01 12:25,21249.4,21255.6,21218.8,21254.15
24/01 12:20,21287.7,21292.95,21248.55,21248.75
24/01 12:15,21249.2,21284.15,21246.85,21284.15
24/01 12:10,21251,21263.9,21237.55,21248.15
24/01 12:05,21248.7,21262.7,21234.3,21250.8
24/01 12:00,21284.15,21284.85,21247.4,21249.5
24/01 11:55,21301.3,21306.15,21272.95,21285.45
24/01 11:50,21284.6,21305.2,21284.25,21302.6
24/01 11:45,21304.55,21305.8,21274.9,21285.85
24/01 11:40,21298.6,21312,21279.6,21305.55
24/01 11:35,21263.3,21332.15,21263.3,21297.3
24/01 11:30,21297.7,21301.45,21233.2,21263.85
24/01 11:25,21350.9,21358.75,21296.8,21297.15
24/01 11:20,21381.1,21388.55,21351.35,21351.35
24/01 11:15,21372.35,21382.5,21367.9,21379.2
24/01 11:10,21363.8,21377.4,21361,21372.3
24/01 11:05,21383.1,21394.9,21363.95,21365.4
24/01 11:00,21368.85,21387,21368.85,21383.65
24/01 10:55,21384.85,21394.2,21368.15,21369.2
24/01 10:50,21353.65,21387.1,21353.15,21385.6
24/01 10:45,21367.15,21370.1,21341.35,21353.8
24/01 10:40,21392.95,21395.2,21369.7,21369.7
24/01 10:35,21401.35,21408.6,21384.15,21392.9
24/01 10:30,21383.95,21408.1,21374.4,21400.8
24/01 10:25,21380.05,21399.95,21371,21383
24/01 10:20,21368.6,21389.5,21366.3,21379
24/01 10:15,21329.5,21373.9,21329.5,21366.85
24/01 10:10,21338.75,21341.85,21312.9,21329.1
24/01 10:05,21321.5,21374.65,21321.5,21340.2
24/01 10:00,21372.8,21399.2,21320.45,21320.45
24/01 09:55,21314.55,21375.65,21312.25,21372.95
24/01 09:50,21307.15,21314.9,21292.95,21314.6
24/01 09:45,21267.95,21316.6,21267.95,21306.2
24/01 09:40,21275.1,21285.5,21257.45,21267.55
24/01 09:35,21254,21276.25,21237.85,21275.6
24/01 09:30,21244.2,21270.15,21228.55,21253.9
24/01 09:25,21236.3,21240.05,21175,21240.05
24/01 09:20,21147.75,21254.75,21147.75,21235.55
24/01 09:15,21185.25,21231,21137.2,21146.75
23/01 15:25,21257.15,21271.25,21238.75,21243.05
23/01 15:20,21244.45,21267.25,21243.25,21257.1
23/01 15:15,21239.25,21256.15,21235,21243.95
23/01 15:10,21243.65,21252.15,21231.25,21239.5
23/01 15:05,21195.05,21249.4,21192.6,21242.45
23/01 15:00,21221.15,21233.1,21195.05,21196.15
23/01 14:55,21245.6,21247.5,21210.5,21222
23/01 14:50,21248.8,21270.55,21235.9,21244.55
23/01 14:45,21221.85,21254.2,21219.55,21248
23/01 14:40,21223.55,21251.05,21217.25,21220
23/01 14:35,21244.9,21246.75,21219.8,21224.5
23/01 14:30,21237.7,21264.85,21233.4,21245.6
23/01 14:25,21269.35,21270.6,21231.45,21237.55
23/01 14:20,21300.1,21301.85,21263.15,21270.6
23/01 14:15,21312.15,21312.55,21292.55,21301
23/01 14:10,21317.25,21323.85,21304.7,21311.75
23/01 14:05,21328.1,21337.4,21311.15,21317.15
23/01 14:00,21315.7,21332,21304.2,21327.85
23/01 13:55,21327.7,21327.85,21301.2,21314.9
23/01 13:50,21360.25,21360.8,21311.65,21326.1
23/01 13:45,21347.2,21361.45,21340.8,21360.3
23/01 13:40,21346.5,21349.4,21330.65,21347.4
23/01 13:35,21343.55,21356.85,21339.55,21346.5
23/01 13:30,21349.2,21361.7,21341.05,21342.5
23/01 13:25,21348.6,21355.35,21326.45,21348.8
23/01 13:20,21365.05,21366,21342.8,21349.35
23/01 13:15,21353.45,21373.6,21346.65,21364.55
23/01 13:10,21348.4,21364.55,21335.75,21353.25
23/01 13:05,21367.4,21376.1,21344.55,21349.2
23/01 13:00,21363.85,21379.2,21360,21367.4
23/01 12:55,21396.4,21397,21356.45,21365.3
23/01 12:50,21403.6,21405.65,21383.25,21397.25
23/01 12:45,21399.4,21405.95,21370.9,21401.8
23/01 12:40,21400.3,21408.65,21394.45,21401.25
23/01 12:35,21418,21425.85,21397.4,21401.6
23/01 12:30,21399.25,21426.25,21396.6,21418.05
23/01 12:25,21382.2,21402.35,21382.2,21398.5
23/01 12:20,21389.65,21404.85,21381.7,21382.55
23/01 12:15,21388.45,21434.75,21386.9,21389.35
23/01 12:10,21386.7,21402.05,21382.25,21389.3
23/01 12:05,21411.35,21416.75,21372.05,21387.8
23/01 12:00,21443.1,21445.75,21404.15,21411.85
23/01 11:55,21452.3,21466.2,21435.8,21443.7
23/01 11:50,21469.5,21485.6,21451.1,21452.35
23/01 11:45,21466.1,21480.35,21448.05,21468.2
23/01 11:40,21507.7,21511.35,21461.3,21466.25
23/01 11:35,21537,21539.85,21506.5,21509.15
23/01 11:30,21555.2,21555.2,21512.35,21536.2
23/01 11:25,21550.1,21559.5,21544.4,21554.8
23/01 11:20,21537.35,21553.05,21529.1,21549.2
23/01 11:15,21556.6,21563.15,21538.3,21540.4
23/01 11:10,21558.25,21571.15,21550.55,21557.55
23/01 11:05,21555.25,21566.2,21548.55,21557.7
23/01 11:00,21560.55,21562.8,21528.35,21555.1
23/01 10:55,21558.65,21568.3,21541.5,21562.15
23/01 10:50,21530.35,21559.65,21519.9,21559.25
23/01 10:45,21539.45,21557.8,21526.9,21530.8
23/01 10:40,21569.5,21569.75,21536.35,21541.3
23/01 10:35,21610,21618.95,21568.9,21570.1
23/01 10:30,21600.15,21623.15,21592.75,21610.8
23/01 10:25,21608.2,21616.1,21591.25,21600.4
23/01 10:20,21663.7,21663.9,21607.3,21608.85
23/01 10:15,21658.1,21679.95,21655.8,21663.25
23/01 10:10,21649.7,21670.6,21641.25,21658.65
23/01 10:05,21652.95,21663.95,21629.1,21650.1
23/01 10:00,21674.4,21677.4,21640.5,21652
23/01 09:55,21725.55,21727.35,21668.8,21674
23/01 09:50,21710.95,21731.5,21709.45,21725.3
23/01 09:45,21723.45,21730.4,21710.7,21710.7
23/01 09:40,21702.45,21728.5,21697.1,21722.3
23/01 09:35,21721.5,21721.5,21686.95,21701.15
23/01 09:30,21714.2,21726.35,21699.15,21720.3
23/01 09:25,21718.2,21727.95,21706.65,21714
23/01 09:20,21727.4,21738.95,21714.85,21717.35
23/01 09:15,21716.7,21750.25,21702.75,21727.15
20/01 15:25,21585,21588.15,21580.8,21586.95
20/01 15:20,21585.35,21588,21571.75,21585
20/01 15:15,21578.7,21591.1,21572.05,21585.3
20/01 15:10,21562.6,21580.65,21551.95,21578.2
20/01 15:05,21571.3,21572.75,21541.8,21558.3
20/01 15:00,21589.85,21594.55,21558.1,21570.3
20/01 14:55,21597.1,21599.75,21585.85,21589.1
20/01 14:50,21610.7,21611.95,21596.2,21597.2
20/01 14:45,21593.3,21611.25,21578.2,21610.6
20/01 14:40,21613.2,21614.3,21586.9,21593.8
20/01 14:35,21620.4,21624.5,21609.2,21611.5
20/01 14:30,21615.3,21620.25,21609.35,21619.3
20/01 14:25,21601.35,21618.05,21601.35,21615.85
20/01 14:20,21605.45,21614.5,21598.15,21601
20/01 14:15,21611.1,21616.95,21595.9,21605.25
20/01 14:10,21612.65,21616.35,21608.2,21609.6
20/01 14:05,21614.75,21617.5,21608.55,21611.45
20/01 14:00,21630.9,21633.5,21613.1,21614
20/01 13:55,21613.5,21635.7,21611.3,21630.65
20/01 13:50,21612.65,21616.3,21607.25,21612.4
20/01 13:45,21632.1,21636.8,21609.05,21612.15
20/01 13:40,21639.15,21643.25,21627.9,21630.9
20/01 13:35,21640.85,21644.4,21637.65,21640.15
20/01 13:30,21648.9,21654.7,21637.3,21640.65
20/01 13:25,21649.45,21663.35,21647.85,21649.2
20/01 13:20,21650.1,21656.2,21640.95,21648.4
20/01 13:15,21653.45,21661.3,21648.1,21649.2
20/01 13:10,21644.75,21653.6,21642.1,21653.25
20/01 13:05,21639,21651.55,21626.4,21644.45
20/01 13:00,21649.55,21654.45,21637.2,21638.45
20/01 12:55,21619.55,21650.8,21617.6,21648.85
20/01 12:50,21620.8,21624.8,21618,21618.4
20/01 12:45,21596.25,21628.65,21593.9,21622.6
20/01 12:40,21608.35,21608.85,21578.75,21594.3
20/01 12:35,21626.05,21628.6,21587.25,21607.7
20/01 12:30,21642.55,21644.7,21628.55,21629.2
20/01 12:25,21653.8,21653.8,21638.9,21643.65
20/01 12:20,21649.3,21658.4,21648.35,21653.75
20/01 12:15,21647.9,21653.7,21644.55,21650.35
20/01 12:10,21651.6,21653.5,21643.75,21648.05
20/01 12:05,21652.65,21654.75,21647.3,21651.35
20/01 12:00,21647.3,21659.25,21646.55,21652.85
20/01 11:55,21640.65,21649.05,21638.95,21648.4
20/01 11:50,21644.55,21646.15,21633.95,21641.2
20/01 11:45,21653.65,21656.4,21644.05,21644.8
20/01 11:40,21652.4,21654.3,21643.55,21653.75
20/01 11:35,21647.55,21657.2,21644,21652.45
20/01 11:30,21657.25,21661.85,21646.9,21648.15
20/01 11:25,21651.85,21663.7,21648.3,21656.6
20/01 11:20,21652.6,21658.2,21650.05,21653.1
20/01 11:15,21666.45,21669.65,21649.1,21652.7
20/01 11:10,21675.2,21676.3,21663.15,21665.8
20/01 11:05,21670.15,21677.35,21667.65,21675.65
20/01 11:00,21667.65,21672.35,21658.95,21670.15
20/01 10:55,21667.1,21672.5,21660.45,21668.5
20/01 10:50,21688.5,21690.7,21666.7,21667
20/01 10:45,21680.05,21694.4,21678.45,21688.65
20/01 10:40,21665.5,21680.25,21663,21679.05
20/01 10:35,21670.45,21677.2,21656.9,21665.7
20/01 10:30,21658.3,21671.8,21657.45,21670.55
20/01 10:25,21661.6,21662.7,21650.95,21659.8
20/01 10:20,21645.9,21664.1,21645.9,21662.3
20/01 10:15,21643.8,21659.15,21641.7,21646.15
20/01 10:10,21616.15,21647.2,21604.3,21643.85
20/01 10:05,21625.75,21637.05,21615.5,21615.7
20/01 10:00,21638.3,21650.75,21623.75,21625.65
20/01 09:55,21645.25,21667.1,21622,21639.8
20/01 09:50,21645.45,21654.65,21641.75,21646
20/01 09:45,21655.75,21656.55,21638.3,21645.65
20/01 09:40,21661.3,21661.3,21636.7,21656.2
20/01 09:35,21662.7,21679.15,21653.75,21661.05
20/01 09:30,21677.8,21678.85,21650.65,21663.35
20/01 09:25,21692.3,21697.5,21672.15,21677.1
20/01 09:20,21704.75,21716.6,21677.4,21693.9
20/01 09:15,21706.15,21720.3,21666.2,21704.6
19/01 15:25,21635.15,21645.65,21630.4,21638.2
19/01 15:20,21630.9,21635.2,21619.35,21635.2
19/01 15:15,21619.25,21632.6,21616.85,21631.2
19/01 15:10,21613.95,21623.5,21608,21619.75
19/01 15:05,21605.1,21623.8,21603.5,21613.8
19/01 15:00,21612.3,21626.4,21589.45,21605.55
19/01 14:55,21625.25,21629.1,21607.95,21612.55
19/01 14:50,21617.95,21631.5,21615.15,21625.8
19/01 14:45,21628.3,21637.65,21616.45,21618.45
19/01 14:40,21625.75,21640.1,21612.95,21629.2
19/01 14:35,21620.55,21626.2,21601.45,21626.2
19/01 14:30,21624.05,21624.25,21613.1,21620.75
19/01 14:25,21602,21625,21600.7,21624.9
19/01 14:20,21595.8,21606.6,21594.85,21602.5
19/01 14:15,21589.2,21601.7,21587.2,21595.6
19/01 14:10,21603.95,21605.7,21588.45,21589
19/01 14:05,21599.25,21605.15,21587.9,21604.4
19/01 14:00,21605.4,21611.35,21591.1,21599.75
19/01 13:55,21612.3,21618.2,21602.4,21605.6
19/01 13:50,21608.25,21616.95,21602.75,21613.25
19/01 13:45,21610.6,21619.65,21601.7,21608.65
19/01 13:40,21625.95,21627.55,21606.55,21610.9
19/01 13:35,21604.8,21629.25,21602.3,21626.65
19/01 13:30,21589.45,21606.95,21587.65,21606.15
19/01 13:25,21627.85,21629.1,21590.6,21590.6
19/01 13:20,21636.75,21638.95,21627.05,21628.35
19/01 13:15,21626.85,21638.3,21621.9,21638.3
19/01 13:10,21619.95,21629.15,21609.15,21627.65
19/01 13:05,21612.35,21627.1,21610.2,21621.05
19/01 13:00,21609.35,21619.9,21608.2,21612.7
19/01 12:55,21617.45,21622.45,21608.15,21610.4
19/01 12:50,21615.6,21620.2,21610.05,21617.8
19/01 12:45,21603.25,21616.75,21603.25,21616.75
19/01 12:40,21604.45,21608.9,21595.15,21604.3
19/01 12:35,21601.6,21612.45,21599.95,21604.85
19/01 12:30,21589.8,21603.3,21589.2,21602.35
19/01 12:25,21589.6,21590.95,21577.6,21590.8
19/01 12:20,21589.9,21591.75,21577.8,21590.6
19/01 12:15,21586.65,21592.3,21577.55,21590.2
19/01 12:10,21588.5,21595.25,21577.35,21588.4
19/01 12:05,21585.15,21603.25,21584.75,21589.05
19/01 12:00,21595.25,21602.45,21585.05,21586.6
19/01 11:55,21599.45,21611.6,21595.35,21595.6
19/01 11:50,21597.4,21606.15,21596.15,21600.6
19/01 11:45,21597.85,21600.9,21585,21597.9
19/01 11:40,21617.75,21618.25,21598.45,21598.9
19/01 11:35,21596.4,21622.55,21582.7,21617.6
19/01 11:30,21596.8,21598.6,21589.35,21596.8
19/01 11:25,21600.4,21603.35,21588.9,21597.5
19/01 11:20,21596.25,21603,21586.45,21599.85
19/01 11:15,21585.35,21601.4,21575,21595.95
19/01 11:10,21587.85,21600,21577.1,21586.9
19/01 11:05,21625.4,21625.4,21583.4,21589.65
19/01 11:00,21625,21635.7,21616.7,21625.15
19/01 10:55,21638.05,21642.8,21618.5,21623.95
19/01 10:50,21642.25,21646.45,21636.9,21636.9
19/01 10:45,21645.15,21648.4,21637.9,21641.95
19/01 10:40,21660.95,21662,21642.65,21645.3
19/01 10:35,21661.55,21664.6,21653.2,21660.75
19/01 10:30,21661.15,21670.6,21654.75,21662.05
19/01 10:25,21640.95,21660.45,21640.65,21660.45
19/01 10:20,21627.8,21642.15,21621.95,21641.45
19/01 10:15,21638.9,21642.25,21626.55,21629.4
19/01 10:10,21635.25,21641.6,21622.65,21639
19/01 10:05,21648.15,21654.1,21633.3,21635.45
19/01 10:00,21639.45,21650.6,21634.95,21647.9
19/01 09:55,21633.35,21647.45,21630.7,21640.6
19/01 09:50,21630.9,21636.25,21606.65,21633
19/01 09:45,21638.3,21644.25,21618.6,21631.25
19/01 09:40,21657.7,21665.65,21628.15,21638.65
19/01 09:35,21623.35,21663.1,21623.35,21658.1
19/01 09:30,21655.75,21663,21618.4,21622.8
19/01 09:25,21647.75,21659.65,21640,21654.65
19/01 09:20,21645.55,21657,21634.25,21647.3
19/01 09:15,21615.2,21650.85,21597.3,21646.35
18/01 15:25,21473.05,21485.25,21468.9,21477.25
18/01 15:20,21464.35,21473.55,21461.6,21472.5
18/01 15:15,21458.5,21464.55,21450.15,21463.05
18/01 15:10,21457.5,21467.35,21452.7,21458.3
18/01 15:05,21452.9,21478.25,21449.05,21458.25
18/01 15:00,21451.9,21465.1,21445.95,21455.1
18/01 14:55,21466.35,21472.1,21449.4,21451.4
18/01 14:50,21476.2,21487.55,21466.15,21468.05
18/01 14:45,21476.1,21481.45,21465.05,21476.05
18/01 14:40,21452.2,21484.85,21448.15,21475.8
18/01 14:35,21437.75,21458.55,21432.15,21452.6
18/01 14:30,21429.2,21438.4,21418,21436.85
18/01 14:25,21444.3,21445.9,21425.4,21429.2
18/01 14:20,21445.35,21450.5,21440.65,21444.3
18/01 14:15,21454.9,21459.85,21443,21445.2
18/01 14:10,21442.5,21461,21434.8,21454.35
18/01 14:05,21446.95,21448.85,21436.05,21442
18/01 14:00,21451.3,21456.15,21442.75,21447.2
18/01 13:55,21455.4,21460.45,21446.5,21451.4
18/01 13:50,21441.45,21460.8,21438.75,21454.95
18/01 13:45,21438.6,21448.6,21434.75,21442.35
18/01 13:40,21442.65,21448.25,21432.05,21438.7
18/01 13:35,21452.1,21457.95,21434.3,21442.55
18/01 13:30,21449.25,21455.95,21442.35,21452.05
18/01 13:25,21465.75,21465.75,21446.6,21449.05
18/01 13:20,21455.6,21472,21454.4,21466
18/01 13:15,21452.65,21459.45,21443.95,21455.35
18/01 13:10,21456.4,21466,21441.4,21452.5
18/01 13:05,21446,21466.85,21446,21456.4
18/01 13:00,21443.3,21452.75,21438.4,21445.8
18/01 12:55,21456.7,21470.25,21441,21443.35
18/01 12:50,21453.5,21472.85,21448.6,21456.2
18/01 12:45,21449.65,21464.55,21436.9,21454.15
18/01 12:40,21483.25,21486.55,21448.1,21451.55
18/01 12:35,21468.3,21488.15,21468.3,21481.95
18/01 12:30,21519.2,21520.05,21469.3,21469.3
18/01 12:25,21530.7,21539.4,21518.05,21518.05
18/01 12:20,21521.4,21539,21511.9,21529.95
18/01 12:15,21522.85,21526.55,21508.85,21523
18/01 12:10,21513.35,21526.7,21509.7,21521.8
18/01 12:05,21508.45,21521.8,21503.55,21513.9
18/01 12:00,21510.8,21516.6,21496,21508.6
18/01 11:55,21487.3,21514.75,21481.1,21510.05
18/01 11:50,21471.95,21488.6,21466.55,21488.05
18/01 11:45,21468.65,21475.75,21464.15,21472.05
18/01 11:40,21472.95,21475.35,21445.4,21467.55
18/01 11:35,21483.25,21483.95,21468.25,21473.35
18/01 11:30,21480.1,21498.35,21474.8,21483.75
18/01 11:25,21483.6,21485.95,21471.65,21479.5
18/01 11:20,21468.75,21484.8,21455.5,21483.15
18/01 11:15,21484.25,21486.45,21459.35,21469
18/01 11:10,21487.3,21491.35,21475.95,21484.25
18/01 11:05,21455.85,21488.8,21450.6,21488.05
18/01 11:00,21466.3,21471.9,21444.5,21454.05
18/01 10:55,21456.15,21467.1,21439.55,21466.5
18/01 10:50,21462.05,21475.25,21452.05,21457
18/01 10:45,21452.25,21473.1,21438.6,21462.1
18/01 10:40,21430.4,21455.4,21425.05,21452.7
18/01 10:35,21395.6,21431.75,21384.6,21431.05
18/01 10:30,21409.05,21431,21386.7,21394.9
18/01 10:25,21396.05,21426.7,21395.15,21408.4
18/01 10:20,21371.55,21407.5,21365.55,21396.35
18/01 10:15,21391.85,21393.45,21356.6,21371.5
18/01 10:10,21428.4,21440.7,21382.15,21391.35
18/01 10:05,21324.8,21424.35,21323.05,21424.35
18/01 10:00,21294.65,21337.85,21294.65,21324.15
18/01 09:55,21315.85,21315.95,21285.55,21294.9
18/01 09:50,21345.4,21345.4,21302.25,21317.45
18/01 09:45,21382.75,21385.75,21342.1,21345.9
18/01 09:40,21374.9,21397.9,21369.35,21384.45
18/01 09:35,21422.6,21422.6,21366.7,21375.6
18/01 09:30,21438.85,21440.5,21410.95,21422.5
18/01 09:25,21462.6,21464.05,21428.3,21440.05
18/01 09:20,21445.1,21463.7,21442.75,21461.3
18/01 09:15,21414.2,21474.4,21406.35,21447.3
17/01 15:25,21563.4,21577.25,21562.2,21577.25
17/01 15:20,21564.9,21568.1,21555.9,21564.8
17/01 15:15,21588.85,21593.1,21564.75,21565.35
17/01 15:10,21572.85,21605.65,21572.85,21589.75
17/01 15:05,21567.55,21574.25,21550.45,21573.4
17/01 15:00,21573.65,21583.05,21564.45,21567.9
17/01 14:55,21580.3,21588.5,21568.2,21572
17/01 14:50,21562.25,21584.1,21559.35,21579.6
17/01 14:45,21575.55,21582.15,21562.6,21562.6
17/01 14:40,21598.35,21601.7,21571.6,21575.7
17/01 14:35,21608.15,21612.3,21598.45,21599.35
17/01 14:30,21603.6,21612.05,21592.2,21608.2
17/01 14:25,21627.6,21632.5,21601.85,21604.2
17/01 14:20,21639.35,21640.05,21625.75,21628.8
17/01 14:15,21658.8,21661.7,21631.9,21638.95
17/01 14:10,21659.3,21659.55,21647.7,21657.1
17/01 14:05,21642.25,21667.1,21642.25,21659.45
17/01 14:00,21648.6,21656.1,21634.1,21641.9
17/01 13:55,21657.8,21660.65,21645.25,21649.15
17/01 13:50,21654.15,21677.2,21654.15,21657.8
17/01 13:45,21650.8,21655.6,21645.65,21654.45
17/01 13:40,21634.35,21657.3,21633.45,21651.25
17/01 13:35,21639.55,21640.95,21612.1,21633.7
17/01 13:30,21646.85,21649.6,21635.55,21639.6
17/01 13:25,21639.1,21653.25,21637.6,21647.05
17/01 13:20,21635.7,21641.75,21631.2,21638.8
17/01 13:15,21632.9,21648.15,21629.2,21635.7
17/01 13:10,21652,21655.05,21630.1,21632.95
17/01 13:05,21653.85,21657.15,21645.85,21651.95
17/01 13:00,21632.95,21656.7,21632.4,21654.4
17/01 12:55,21640.45,21648.05,21630.65,21632.9
17/01 12:50,21643.65,21650.95,21637.2,21641.05
17/01 12:45,21644.45,21655.5,21638.2,21644
17/01 12:40,21667.25,21668.4,21642.8,21644.55
17/01 12:35,21667.25,21668.3,21657.95,21667.25
17/01 12:30,21660.2,21674.65,21652.85,21666.9
17/01 12:25,21677.7,21680.5,21655.15,21660.95
17/01 12:20,21689.6,21689.65,21677.2,21677.4
17/01 12:15,21674.9,21693.1,21666.1,21689.1
17/01 12:10,21653.5,21679.7,21652.3,21675.45
17/01 12:05,21651.5,21664.6,21632.1,21654.7
17/01 12:00,21679.1,21679.95,21644.65,21650.45
17/01 11:55,21679.15,21681.4,21670.45,21678.75
17/01 11:50,21672.55,21682.35,21662.4,21679.75
17/01 11:45,21682.9,21684.85,21672.35,21672.35
17/01 11:40,21702.95,21705.2,21658.6,21685.75
17/01 11:35,21730.55,21734.25,21703.75,21703.75
17/01 11:30,21731.95,21735.95,21718.35,21730.2
17/01 11:25,21736.55,21738.95,21728.7,21732.6
17/01 11:20,21741.35,21749.35,21734.5,21737
17/01 11:15,21740.2,21746.9,21725.85,21744.55
